Source name,Source site,start year,end year,sample frequency,temporal resolution,Region,County,Watershed,Waterbody,Latitude,Longitude,Spatial extent,spatial resolution,Type of measurment,open access,comments,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54014,-117.66156,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.498103,-117.665939,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.49748532,-117.6656807,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.41796,-117.61787,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.417229,-117.618643,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.417573,-117.618914,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.54094383,-117.7836231,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.540981,-117.78353,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.540559,-117.783852,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.540867,-117.784179,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.56221,-117.7442,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50461,-117.74768,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.503971,-117.74819,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.50434,-117.748409,,,,,sites vary in sample frequency,
SOC Historical,SCCWRP,2004,2019,gap,,,Orange,,,33.585846,-117.521001,,,,,sites vary in sample frequency,
,,,,,,,,,,,,,,,,,
