Source name,Source site,start year,end year,sample frequency,temporal resolution,Region,County,Watershed,Waterbody,Latitude,Longitude,Spatial extent,spatial resolution,Type of measurment,open access,comments
CEDEN,http://ceden.org/,2012,2015,gap,spot,7 (Colorado River Basin),Imperial,,Oleander Drain,32.96725,-115.449,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,7 (Colorado River Basin),Imperial,,Oriental Drain,32.91611,-115.352,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,P Drain,33.21297,-115.571,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Imperial,,Palo Verde Drain,33.4226,-114.726,,,field,yes,
CEDEN,http://ceden.org/,2012,2022,gap,spot,7 (Colorado River Basin),Imperial,,Peach Drain,32.84708,-115.405,,,field,yes,
CEDEN,http://ceden.org/,2006,,,spot,7 (Colorado River Basin),Imperial,,Pepper Drain,32.88334,-115.418,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Rice 3 Drain,32.87472,-115.653,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Rice Drain,32.84747,-115.612,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Rose Drain,32.95278,-115.463,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,S. Central Drain,32.82145,-115.439,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,7 (Colorado River Basin),Imperial,,San Filipe Wash,33.12444,-115.831,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Spruce Drain,33.02968,-115.522,,,field,yes,
CEDEN,http://ceden.org/,2002,2013,gap,spot,7 (Colorado River Basin),Imperial,,Squaw Lake,32.89685,-114.47,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,7 (Colorado River Basin),Imperial,,Sunbeam Lake,32.78458,-115.688,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Timothy 2 Drain,33.08225,-115.597,,,field,yes,
CEDEN,http://ceden.org/,2002,2020,gap,spot,7 (Colorado River Basin),Imperial,,Trifolium 1 Drain,33.0827,-115.718,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Imperial,,Verde Drain,32.76348,-115.35,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Riverside,,Dos Hombres Fish Pond,33.55369,-116.071,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,7 (Colorado River Basin),Riverside,,Lake Cahuilla,33.62878,-116.273,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Riverside,,North Shore Fish Pond,33.54056,-116.068,,,field,yes,
CEDEN,http://ceden.org/,2004,,,spot,7 (Colorado River Basin),Riverside,,Palo Verde Drain,33.45608,-114.705,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,7 (Colorado River Basin),Riverside,,Sunset Duck Pond,33.54461,-116.078,,,field,yes,
CEDEN,http://ceden.org/,2002,2020,gap,spot,7 (Colorado River Basin),San Bernadino,,Lake Havasu,34.4025,-114.269,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,7 (Colorado River Basin),San Diego,,San Felipe Creek,33.11257,-116.445,,,field,yes,
CEDEN,http://ceden.org/,2013,2015,continuous,spot,7 (Colorado River Basin),San Diego,,Anza Borrego State Park Palm Canyon,33.27851,-116.429,,,field,yes,
CEDEN,http://ceden.org/,2014,2015,continuous,spot,7 (Colorado River Basin),San Diego,,Indian Creek,33.34707,-116.478,,,field,yes,
CEDEN,http://ceden.org/,2014,2015,continuous,spot,7 (Colorado River Basin),San Diego,,Cougar Canyon,33.3546,-116.483,,,field,yes,
CEDEN,http://ceden.org/,2009,2015,gap,spot,7 (Colorado River Basin),San Diego,,Coyote Creek,33.36922,-116.422,,,field,yes,
CEDEN,http://ceden.org/,2002,2011,continuous,spot,7 (Colorado River Basin),Imperial,,Alamo River at International Boundary,32.67506,-115.37,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Mount Signal Drain,32.67904,-115.665,,,field,yes,
CEDEN,http://ceden.org/,2013,2016,gap,spot,7 (Colorado River Basin),Imperial,,American Canal Drop,32.68649,-115.455,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Unnamed Agriculture Drain,32.69365,-115.363,,,field,yes,
CEDEN,http://ceden.org/,2013,2016,gap,spot,7 (Colorado River Basin),Imperial,,American Canal,32.73538,-114.726,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Imperial,,Reservation Main Drain 4,32.73723,-114.622,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Wormwood Drain,32.73769,-115.69,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Wildcat Drain,32.73789,-115.603,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Imperial,,New River at Greeson Drain,32.74448,-115.651,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Central Drain 3,32.74455,-115.448,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Verde Drain,32.75163,-115.316,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Unnamed Agriculture Drain,32.75188,-115.346,,,field,yes,
CEDEN,http://ceden.org/,2020,2022,gap,spot,7 (Colorado River Basin),Imperial,,Verde Drain,32.75552,-115.337,,,field,yes,
CEDEN,http://ceden.org/,2003,2022,gap,spot,7 (Colorado River Basin),Imperial,,New R at Drew Road near Seeley,32.76167,-115.69,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,South Central Drain,32.76684,-115.435,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Imperial,,New River at Evan Hughes Hwy,32.79137,-115.702,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Central Drain 3,32.79256,-115.521,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Central Drain 2,32.79587,-115.483,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Barbara Worth Drain,32.80375,-115.413,,,field,yes,
CEDEN,http://ceden.org/,2011,,,spot,7 (Colorado River Basin),Imperial,,Alamo River at Rositas Dam,32.81959,-115.437,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Elm Lateral Six Drain,32.82534,-115.638,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Imperial,,Alamo River at Drop 10 Central Drain,32.82611,-115.433,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Pampas Drain,32.83987,-115.317,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Pampas Drain,32.8399,-115.419,,,field,yes,
CEDEN,http://ceden.org/,2020,2022,gap,spot,7 (Colorado River Basin),Imperial,,Rice Drain 3,32.86861,-115.648,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,McCall Drain One,32.86902,-115.508,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Imperial,,Alamo River at Drop 8,32.87285,-115.446,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,7 (Colorado River Basin),Imperial,,Imperial Wetlands Inlet,32.87479,-115.653,,,field,yes,
CEDEN,http://ceden.org/,2002,2013,gap,spot,7 (Colorado River Basin),Imperial,,New River at Rice Drain,32.87588,-115.62,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,7 (Colorado River Basin),Imperial,,Imperial Wetlands Sed Basin 2,32.87611,-115.648,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Pomelo Drain,32.87614,-115.432,,,field,yes,
CEDEN,http://ceden.org/,2003,,,spot,7 (Colorado River Basin),Imperial,,Alamo R at Harris Road Near Imperial,32.88306,-115.452,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Unnamed Agriculture Drain near Central Main Canal,32.88352,-115.595,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Imperial,,Colorado River u/s Imperial Dam,32.894,-114.468,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Oasis Drain,32.90923,-115.346,,,field,yes,
CEDEN,http://ceden.org/,2020,2022,gap,spot,7 (Colorado River Basin),Imperial,,Holtville Main Drain at 115,32.93092,-115.406,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Imperial,,Alamo River at Drop 6A Holtville Drain,32.93152,-115.457,,,field,yes,
CEDEN,http://ceden.org/,2002,2020,gap,spot,7 (Colorado River Basin),Imperial,,Ferguson Lake,32.97204,-114.5,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Osage Drain,32.98181,-115.363,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Thistle Five Drain,32.98484,-115.65,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Imperial,,Alamo River at Drop 6 Rose Drain,32.98705,-115.469,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Unnamed Agriculture Drain near New Spruce Canal,32.99374,-115.57,,,field,yes,
CEDEN,http://ceden.org/,2018,,,spot,7 (Colorado River Basin),Imperial,,New River at Hw 111,33.00465,-115.526,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Spruce Drain,33.00821,-115.57,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,7 (Colorado River Basin),Imperial,,Gieselmann Lake,33.02256,-115.477,,,field,yes,
CEDEN,http://ceden.org/,2002,2013,gap,spot,7 (Colorado River Basin),Imperial,,Taylor Lake,33.0301,-114.63,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Imperial,,New River at Drop 2,33.03967,-115.522,,,field,yes,
CEDEN,http://ceden.org/,2016,2022,gap,spot,7 (Colorado River Basin),Imperial,,Wiest Lake_BOG,33.04176,-115.49,,,field,yes,
CEDEN,http://ceden.org/,2020,2022,gap,spot,7 (Colorado River Basin),Imperial,,Malva Drain near Park Rd,33.05179,-115.489,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Malva Drain,33.0518,-115.479,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,7 (Colorado River Basin),Imperial,,Finney Lake,33.06087,-115.505,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Marigold Drain,33.06625,-115.474,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,7 (Colorado River Basin),Imperial,,Ramer Lake,33.07869,-115.513,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Trifolium Three Drain,33.08753,-115.606,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Trifolium Twelve Drain,33.08955,-115.683,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 15_Drain Tributary terminus of Vendel road,33.09006,-115.71,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 14_Drain Tributary at Baker and Vendel road,33.09238,-115.701,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 13_Drain Tributary terminus of Baker road,33.09652,-115.692,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral Unknown Drain 5 Tributary near West Howenstein Rd,33.09774,-115.727,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 17_Drain Tributary near terminus of Poe road,33.10012,-115.753,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,7 (Colorado River Basin),Imperial,,Alamo River Above Drop 3,33.10327,-115.543,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,continuous,spot,7 (Colorado River Basin),Imperial,,New River Outlet,33.10472,-115.664,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 12_Drain Tributary terminus of Bruchard road,33.10779,-115.684,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Vail Seven Drain,33.1112,-115.666,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,B Drain,33.11127,-115.372,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Vail Two-A Drain,33.11822,-115.588,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,7 (Colorado River Basin),Imperial,,Lateral Unknown Drain 4 Tributary at Vail & W. Bowles,33.1184,-115.679,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Vail Drain Near Young,33.13279,-115.666,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,E Drain,33.13284,-115.563,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Vail Cut Off Drain,33.13285,-115.632,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,7 (Colorado River Basin),Imperial,,Lateral Unknown Drain 3 Tributary,33.13993,-115.665,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,7 (Colorado River Basin),Imperial,,Lateral Unknown Drain 2 Tributary,33.1401,-115.658,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Imperial,,Alamo River at Drop 3,33.14344,-115.568,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Agriculture Drain,33.14742,-115.844,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral Unknown Drain 1 Tributary,33.14754,-115.649,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 5A Drain Tributary,33.16209,-115.64,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 8_Drain Tributary,33.16222,-115.649,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 5 Drain Tributary terminus McKendry and Severe road,33.16951,-115.632,,,field,yes,
CEDEN,http://ceden.org/,2003,,,spot,7 (Colorado River Basin),Imperial,,Alamo R at Sinclair Road near Calipatria,33.17667,-115.576,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,K Drain,33.17673,-115.476,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,K Drain,33.17677,-115.623,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 4A Drain Tributary off Gentry road,33.1802,-115.623,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,continuous,spot,7 (Colorado River Basin),Imperial,,Alamo River Outlet,33.1992,-115.597,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Lateral 3 Drain Tributary off Garst road,33.18406,-115.597,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,continuous,spot,7 (Colorado River Basin),Imperial,,Alamo River Outlet,33.1992,-115.597,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,O Drain Tributary off MCDonald rd. ,33.20577,-115.53,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,P Drain Tributary at Hazard and wister road,33.21303,-115.583,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,7 (Colorado River Basin),Imperial,,Q Lateral Drain,33.21986,-115.476,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,Q Drain Tributary at Pound and wister road,33.22009,-115.58,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,R Drain Tributary at Alcott and wister road,33.22733,-115.58,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,S Drain Tributary at Noffsinger and wister road,33.23462,-115.58,,,field,yes,
CEDEN,http://ceden.org/,2019,2020,continuous,spot,7 (Colorado River Basin),Imperial,,T Drain Tributary at Beal and wister road,33.24186,-115.58,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,7 (Colorado River Basin),Imperial,,Wister Wildlife Refuge Cell W11A,33.26333,-115.571,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,7 (Colorado River Basin),Imperial,,Wister Wildlife Refuge Cell W12A,33.26336,-115.583,,,field,yes,
CEDEN,http://ceden.org/,2013,2015,continuous,spot,7 (Colorado River Basin),Riverside,,1000 Palms Preserve at Squaw hill,33.830688,-116.31117,,,field,yes,
CEDEN,http://ceden.org/,2001,,,spot,7 (Colorado River Basin),Riverside,,Andreas Creek At Gaging Station,33.760529,-116.5489,,,field,yes,
CEDEN,http://ceden.org/,2014,2022,gap,spot,7 (Colorado River Basin),Riverside,,Azalea Creek,33.856121,-116.80592,,,field,yes,
CEDEN,http://ceden.org/,2014,2022,gap,spot,7 (Colorado River Basin),Riverside,,Browns Creek,33.86821,-116.77257,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Riverside,,Coachella Valley Stormchannel (Ave 52),33.672421,-116.14923,,,field,yes,
CEDEN,http://ceden.org/,2013,2020,gap,spot,7 (Colorado River Basin),Riverside,,Coachella Valley Stormwater Channel at Dillon Rd,33.71516,-116.19231,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),Riverside,,Coachella Valley Stormwater Channel Outlet,33.524441,-116.07778,,,field,yes,
CEDEN,http://ceden.org/,2014,,,spot,7 (Colorado River Basin),Riverside,,Deep Canyon,33.633671,-116.39182,,,field,yes,
CEDEN,http://ceden.org/,2013,2016,continuous,spot,7 (Colorado River Basin),Riverside,,Horsethief Creek,33.574951,-116.41667,,,field,yes,
CEDEN,http://ceden.org/,2014,2015,continuous,spot,7 (Colorado River Basin),Riverside,,Lambs Creek,33.89109,-116.69468,,,field,yes,
CEDEN,http://ceden.org/,2013,2015,gap,spot,7 (Colorado River Basin),Riverside,,Mission Creek,34.007778,-116.62242,,,field,yes,
CEDEN,http://ceden.org/,2002,2018,gap,spot,7 (Colorado River Basin),Riverside,,Palo Verde Diversion Dam,33.730999,-114.5113,,,field,yes,
CEDEN,http://ceden.org/,2013,2018,gap,spot,7 (Colorado River Basin),Riverside,,Tramway Road,33.84037,-116.6135,,,field,yes,
CEDEN,http://ceden.org/,2014,2022,gap,spot,7 (Colorado River Basin),Riverside,,Twin Pines Creek,33.855431,-116.78057,,,field,yes,
CEDEN,http://ceden.org/,2013,2015,gap,spot,7 (Colorado River Basin),Riverside,,White Water Preserve Upstream,33.98978,-116.6597,,,field,yes,
CEDEN,http://ceden.org/,2013,2020,gap,spot,7 (Colorado River Basin),Riverside,,White Water River at Interstate 10,33.925194,-116.63596,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,7 (Colorado River Basin),Riverside,,White Water River Preserve Down Stream,33.98753,-116.65279,,,field,yes,
CEDEN,http://ceden.org/,2004,,,spot,7 (Colorado River Basin),Riverside,,Whitewater River below Hwy 195,33.568329,-116.10667,,,field,yes,
CEDEN,http://ceden.org/,2013,2015,continuous,spot,7 (Colorado River Basin),San Bernadino,,Big Morongo Canyon Preserve,34.036572,-116.56747,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),San Bernadino,,Colorado River at Nevada State Line,35.002411,-114.63324,,,field,yes,
CEDEN,http://ceden.org/,2002,2022,gap,spot,7 (Colorado River Basin),San Bernadino,,Colorado River at Parker Dam,34.220329,-114.20387,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,7 (Colorado River Basin),San Bernadino,,Pipes Canyon Preserve,34.16679,-116.57254,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,7 (Colorado River Basin),San Bernadino,,Whitewater River,34.063221,-116.82028,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Los Angeles,,Alhambra Wash,34.0681,-118.09392,,,field,yes,"""NULLS"""
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,Arroyo Seco,34.082699,-118.2215,,,field,yes,
CEDEN,http://ceden.org/,2000,,,spot,4 (Los Angeles),Los Angeles,,Arroyo Seco Creek,34.239079,-118.1806,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Arroyo Sequit trib.,34.08506,-118.91206,,,field,yes,
CEDEN,http://ceden.org/,2007,,,spot,4 (Los Angeles),Los Angeles,,Ballona Creek,33.997223,-118.4025,,,field,yes,
CEDEN,http://ceden.org/,2013,2022,continuous,spot,4 (Los Angeles),Los Angeles,,Ballona Creek,33.986,-118.417,,,field,yes,
CEDEN,http://ceden.org/,2008,,,spot,4 (Los Angeles),Los Angeles,,Bear Creek,34.250309,-117.88372,,,field,yes,
CEDEN,http://ceden.org/,2014,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Bear Creek,34.240925,-117.88449,,,field,yes,
CEDEN,http://ceden.org/,2004,2009,gap,spot,4 (Los Angeles),Los Angeles,,Bear Creek,34.268333,-117.89111,,,field,yes,
CEDEN,http://ceden.org/,2011,,,spot,4 (Los Angeles),Los Angeles,,Bear Creek,34.2738,-117.899,,,field,yes,
CEDEN,http://ceden.org/,2001,,,spot,4 (Los Angeles),Los Angeles,,Big Tujunga Canyon East of Vogel Canyon,34.287708,-118.23008,,,field,yes,
CEDEN,http://ceden.org/,2014,2022,gap,spot,4 (Los Angeles),Los Angeles,,Bouquet Canyon,34.512024,-118.45039,,,field,yes,
CEDEN,http://ceden.org/,2002,2020,gap,spot,4 (Los Angeles),Los Angeles,,Bouquet Canyon,34.57066,-118.38974,,,field,yes,
CEDEN,http://ceden.org/,2019,2022,gap,spot,4 (Los Angeles),Los Angeles,,Bulldog Motorway,34.095558,-118.75502,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,Burbank Wash,34.159901,-118.3042,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Los Angeles,,Castaic Creek,34.429409,-118.62623,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,4 (Los Angeles),Los Angeles,,Centinela Creek,33.984261,-118.41426,,,field,yes,
CEDEN,http://ceden.org/,2015,,,spot,4 (Los Angeles),Los Angeles,,Cerritos Channel,33.810242,-118.1282,,,field,yes,
CEDEN,http://ceden.org/,2017,2018,continuous,spot,4 (Los Angeles),Los Angeles,,Cold Creek Preserve,34.097355,-118.6579,,,field,yes,
CEDEN,http://ceden.org/,2005,,,spot,4 (Los Angeles),Los Angeles,,Compton Creek,33.847301,-118.2096,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Covina flood control basin,34.075012,-117.87377,,,field,yes,
CEDEN,http://ceden.org/,2017,,,spot,4 (Los Angeles),Los Angeles,,Dominguez Channel at Jack Northrop Field Hawthorn Municipal Airport,33.923855,-118.33065,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Los Angeles,,Echo Park Lake,34.08379,-118.25996,,,field,yes,
CEDEN,http://ceden.org/,2002,2016,gap,spot,4 (Los Angeles),Los Angeles,,Elizabeth Canyon Creek,34.631931,-118.52977,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Los Angeles,,Elizabeth Lake Canyon,34.644348,-118.51372,,,field,yes,
CEDEN,http://ceden.org/,2008,2014,gap,spot,4 (Los Angeles),Los Angeles,,Elizabeth Lake Canyon,34.644352,-118.51372,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Los Angeles,,Escondido Creek,34.034378,-118.77041,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Harbor Lake (Lake Machado),33.786282,-118.29367,,,field,yes,
CEDEN,http://ceden.org/,2019,2022,continuous,spot,4 (Los Angeles),Los Angeles,,Lachusa Canyon Creek  above Hwy 1,34.041843,-118.8942,,,field,yes,
CEDEN,http://ceden.org/,2016,2019,gap,spot,4 (Los Angeles),Los Angeles,,Lariat Monitoring Site,33.78096,-118.34571,,,field,yes,
CEDEN,http://ceden.org/,2016,,,spot,4 (Los Angeles),Los Angeles,,Las Flores Canyon Creek,34.045876,-118.63873,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.103901,-118.71271,,,field,yes,
CEDEN,http://ceden.org/,2010,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.121391,-118.70914,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.096752,-118.71737,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.139362,-118.70367,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.158249,-118.70013,,,field,yes,
CEDEN,http://ceden.org/,2012,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.133251,-118.70656,,,field,yes,
CEDEN,http://ceden.org/,2013,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.140739,-118.70118,,,field,yes,
CEDEN,http://ceden.org/,2008,2022,gap,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.103897,-118.71272,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.10741,-118.7118,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.14994,-118.6976,,,field,yes,
CEDEN,http://ceden.org/,2009,,,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.126759,-118.70685,,,field,yes,
CEDEN,http://ceden.org/,2017,2019,continuous,spot,4 (Los Angeles),Los Angeles,,Las Virgenes Creek,34.135281,-118.70607,,,field,yes,
CEDEN,http://ceden.org/,2019,,,spot,4 (Los Angeles),Los Angeles,,Legg Lake,34.03978,-118.06391,,,field,yes,
